Date,Site ID,Division,Site Name,Purchase Capacity (Mbps),Delay(msec),Jitter(ms),Packet Loss(),Avg(out) mb/sbit/s,Avg(in) mb/sbit/s,Peak Throughput (Mbps) ,Utilization
24-Nov-18,CPFDG03,Chittagong,Montola,100,5,1 ,0,45.55566406,12.18164063,84.82226563,0.848222656
24-Nov-18,CPFDG09,Chittagong,Rampur_2,100,5,2 ,0,53.75097656,11.93457031,89.34179688,0.893417969
24-Nov-18,CPFDG31,Chittagong,Chotura hospital gate,300,5,2 ,0,77.25488281,17.91894531,139.9414063,0.466471354
24-Nov-18,CPKCH14,Chittagong,Avoypara 25m,950,3,1.2337 ,0,364.3134766,103.9853516,604.9228516,0.636760896
24-Nov-18,CPMTB09,Chittagong,Pingra Bazar,100,4.799,1.6529 ,0,35.73144531,8.521484375,67.76757813,0.677675781
24-Nov-18,cpsrt18,Chittagong,Waruk station,200,5,2 ,0,56.49609375,14.70996094,89.74707031,0.448735352
24-Nov-18,CXSDR12,Chittagong,Hotel Sea Palace_IBS,200,7.8274,1.6876 ,0,12.39257813,2.177734375,26.69726563,0.133486328
24-Nov-18,CXSDR43,Chittagong,Holiday Morh _new,100,7.726,1.4044 ,0,11.80078125,1.930664063,27.5625,0.275625
24-Nov-18,CXSDR52,Chittagong,"Main Road, Cox's Bazar",100,8.1826,1 ,0,38.78027344,6.696289063,69.76464844,0.697646484
24-Nov-18,CXTKN01,Chittagong,Teknaf (Ericsson),200,8,2 ,0,30.94335938,5.483398438,62.04101563,0.310205078
24-Nov-18,CXTKN11,Chittagong,Leda Bazar,100,9,2 ,0,46.38183594,7.284179688,73.14355469,0.731435547
24-Nov-18,CXTKN14,Chittagong,Teknaf2,100,9,2 ,0,15.45117188,2.415039063,28.79003906,0.287900391
24-Nov-18,CXTKN24,Chittagong,Member Market,100,8,2 ,0,16.50292969,2.958984375,31.61035156,0.316103516
24-Nov-18,CXUKH12,Chittagong,Court Bazar 2,300,8,2 ,0,30.41113281,3.90625,50.56640625,0.168554688
24-Nov-18,FNCGL10,Chittagong,Dargahpur,100,3,1 ,0,109.1455078,28.61230469,185.9599609,1.859599609
24-Nov-18,FNCGL18,Chittagong,Chagolnaiya 2,200,4.0434,1.5178 ,0,26.38671875,3.73828125,50.63085938,0.253154297
24-Nov-18,FNDGN07,Chittagong,Dudmukha,100,3.8219,1.5346 ,0,50.04589844,10.51367188,94.46777344,0.944677734
24-Nov-18,FNFGZ01,Chittagong,Fulgazi,100,4.3382,1.4733 ,0,40.2421875,8.481445313,73.36230469,0.733623047
24-Nov-18,FNFGZ14,Chittagong,Gosaipur,100,4,2 ,0,7.801757813,1.244140625,27.35644531,0.273564453
24-Nov-18,FNPRS04,Chittagong,Shaldhar Bazar,200,5,2 ,0,7.231445313,1.020507813,23.88867188,0.119443359
24-Nov-18,FNSDR07,Chittagong,Md. Ali Bazar,100,4,2 ,0,23.2109375,4.20703125,46.40234375,0.464023438
24-Nov-18,FNSDR30,Chittagong,Puraba Ukilpara,100,3.75,1.5104 ,0,2.645507813,0.357421875,9.990234375,0.099902344
24-Nov-18,FNSDR36,Chittagong,Lalpool,100,3.7147,1.6100 ,0,5.852539063,0.96875,21.97460938,0.219746094
24-Nov-18,FNSDR46,Chittagong,Malek Shaheber Bazar,100,3.7948,1.5030 ,0,3.23046875,0.587890625,26.76074219,0.267607422
24-Nov-18,fnsdr71,Chittagong,Chosna_Sarishadi,300,4,2 ,0,27.26855469,5.252929688,61.06542969,0.203551432
24-Nov-18,FNSDR87,Chittagong,Shanti Company Road_Feni,500,3.9247,1.5870 ,0,26.83691406,6.255859375,50.15917969,0.100318359
24-Nov-18,FNSNG03,Chittagong,Baktermunshi,400,3.7639,1.5075 ,0,23.08105469,3.245117188,46.78417969,0.116960449
24-Nov-18,FNSNG14,Chittagong,Takia_Bazar,100,4,2 ,0,37.00878906,8.650390625,68.38574219,0.683857422
24-Nov-18,FNSNG30,Chittagong,Amirabad,200,4,2 ,0,5.802734375,0.783203125,18.03222656,0.090161133
24-Nov-18,LXKMN02,Chittagong,Karuna_nagar_75m_Land,400,4.4681,0.9708 ,0,124.7011719,20.171875,232.6318359,0.58157959
24-Nov-18,LXRGN15,Chittagong,Kawly Danga,400,5,2 ,0,69.23535156,15.8671875,134.2519531,0.335629883
24-Nov-18,lxrgn21,Chittagong,Chandipur_Bakshi bazar,100,5,1 ,0,29.49316406,4.966796875,61.37988281,0.613798828
24-Nov-18,NOCMP07,Chittagong,Bashur hat 2,100,4.8427,1.5962 ,0,32.91503906,6.849609375,59.24414063,0.592441406
24-Nov-18,NOCTK06,Chittagong,Delaibazar,100,5,2 ,0,56.37597656,15.20117188,103.7324219,1.037324219
24-Nov-18,NOSNM28,Chittagong,Kotbaria Sonapur,100,4,2 ,0,7.375976563,1.206054688,18.08789063,0.180878906
25-Nov-18,BBSDR01,Chittagong,Armypara,500,7,2 ,0,216.5341797,35.09960938,361.0507813,0.722101563
25-Nov-18,CGBLK11,Chittagong,Hazihat,1000,6.5465,2.0262 ,0,356.8808594,95.46386719,661.9169922,0.661916992
25-Nov-18,CGDMG19,Chittagong,North Goshaildanga,100,6,1 ,0,29.64160156,5.525390625,54.80957031,0.548095703
25-Nov-18,CGDMG62,Chittagong,Commerce College,100,6.2167,1.2013 ,0,14.30761719,2.5546875,59.32226563,0.593222656
25-Nov-18,CGDMG72,Chittagong,Maa O Sishu Hospital,100,6,2 ,0,10.32617188,2.08203125,30.09179688,0.300917969
25-Nov-18,CGFTK36,Chittagong,Chikonchara,500,4,2 ,0,72.05957031,14.86425781,134.8564453,0.269712891
25-Nov-18,CGFTK57,Chittagong,Heakow Bazar2,100,5,1 ,0,24.43945313,5.474609375,46.89355469,0.468935547
25-Nov-18,CGHTZ24,Chittagong,Charia,100,7,2 ,0,22.61425781,5.07421875,59.53613281,0.595361328
25-Nov-18,CGHTZ33,Chittagong,Shikarpur,400,6,2 ,0,132.7822266,26.56835938,249.7148438,0.624287109
25-Nov-18,CGHTZ72,Chittagong,MIrerhat3,100,7,2 ,0,19.04882813,4.21484375,42.44433594,0.424443359
25-Nov-18,CGHTZ79,Chittagong,Fatehpur_Hathazari,300,7,2 ,0,49.87207031,10.89746094,108.7792969,0.362597656
25-Nov-18,CGLHG27,Chittagong,Shukchari 25m Land,300,9,2 ,0,7.841796875,1.151367188,19.01464844,0.063382161
25-Nov-18,CGLHG32,Chittagong,Lohagara4,200,8,2 ,0,44.81835938,8.986328125,87.75878906,0.438793945
25-Nov-18,CGMIR09,Chittagong,"Jorarganj, Mirersarai",100,4,1 ,0,14.03125,3.485351563,38.43359375,0.384335938
25-Nov-18,CGMIR46,Chittagong,Jorarganj2,200,4,3 ,0,14.99804688,1.810546875,43.13085938,0.215654297
25-Nov-18,CGMIR58,Chittagong,Paschim Hinguli,400,4,3 ,0,41.19140625,8.323242188,78.48632813,0.19621582
25-Nov-18,CGPCH19,Chittagong,Gorib E Newaj,200,6.4066,1.3880 ,0,7.088867188,1.07421875,18.36230469,0.091811523
25-Nov-18,CGRNG38,Chittagong,Ranirhat 3 23m Land,300,7,1 ,0,10.13769531,1.552734375,25.87304688,0.08624349
25-Nov-18,CGRZN04,Chittagong,Taukirhat__Fatikchari,300,6,2 ,0,38.88085938,8.681640625,77.11132813,0.25703776
25-Nov-18,CGSKD57,Chittagong,Sitakundu_Reloc,200,6,3 ,0,34.87597656,7.112304688,76.93164063,0.384658203
25-Nov-18,CGSKN03,Chittagong,Jotpukuria,100,8,1 ,0,62.22167969,14.07910156,102.9746094,1.029746094
25-Nov-18,CGSKN15,Chittagong,Kanchana,300,8,1 ,0,76.10644531,19.68847656,148.0693359,0.493564453
25-Nov-18,CGSKN25,Chittagong,West Madarshah,100,9,1 ,0,33.234375,9.995117188,88.68945313,0.886894531
25-Nov-18,CMBMP01,Chittagong,Brahmanpara,300,5,2 ,0,67.38671875,16.73730469,127.3457031,0.424485677
25-Nov-18,CMBRR01,Chittagong,Barura,100,3.7236,1.4759 ,0,51.17382813,10.14550781,77.79003906,0.777900391
25-Nov-18,CMBRR02,Chittagong,Adda Bazar,400,4.7559,1.6906 ,0,105.3007813,33.20703125,182.3710938,0.455927734
25-Nov-18,CMBRR08,Chittagong,Perpeti,200,4.7649,1.5735 ,0,39.25878906,11.28710938,69.15722656,0.345786133
25-Nov-18,CMBRR10,Chittagong,Jibonpur,100,3.5111,1.4297 ,0,104.5078125,29.20507813,191.1474609,1.911474609
25-Nov-18,CMBRR11,Chittagong,Sarafati Bazar,100,4,1 ,0,25.05273438,7.166015625,48.59277344,0.485927734
25-Nov-18,CMBRR41,Chittagong,Barura2,100,3.7417,1.6083 ,0,12.06445313,1.919921875,27.45996094,0.274599609
25-Nov-18,CMCND01,Chittagong,Chandina,600,3,1 ,0,116.6308594,27.69042969,207.5,0.345833333
25-Nov-18,CMDKN12,Chittagong,Shala Para,200,4,2 ,0,89.91601563,25.86425781,173.3535156,0.866767578
25-Nov-18,CMLXM10,Chittagong,Nashratpur,100,3.8477,1.4969 ,0,79.03125,19.015625,104.6083984,1.046083984
25-Nov-18,CMMDN20,Chittagong,Sharmakanda 25m,600,4,2 ,0,118.4902344,28.53808594,205.6689453,0.342781576
25-Nov-18,CMMDN25,Chittagong,Companiganj2,300,5,2 ,0,33.19921875,4.567382813,74.02929688,0.246764323
25-Nov-18,CMNKT17,Chittagong,Gomkot 25m land,200,4,2 ,0,27.05761719,6.84375,60.50390625,0.302519531
25-Nov-18,CMSDD10,Chittagong,Bagmara,300,3.6903,1.5892 ,0,114.7255859,30.13867188,203.8652344,0.679550781
25-Nov-18,CMSDD18,Chittagong,Comilla University Land,100,3,2 ,0,40.71679688,9.118164063,77.33007813,0.773300781
25-Nov-18,CMTTS02,Chittagong,Asmania_Bazar,200,3.6731,1.6572 ,0,68.41503906,22.60351563,130.6591797,0.653295898
25-Nov-18,cmtts07,Chittagong,Gopalpur 25m,300,4,2 ,0,112.4589844,36.77148438,194.8632813,0.649544271
25-Nov-18,CPFDG03,Chittagong,Montola,100,5,1 ,0,43.4375,12.34960938,82.43847656,0.824384766
25-Nov-18,CPFDG09,Chittagong,Rampur_2,100,5,2 ,0,53.20605469,12.31640625,85.83007813,0.858300781
25-Nov-18,CPFDG31,Chittagong,Chotura hospital gate,300,5,2 ,0,74.96191406,17.91601563,132.4833984,0.441611328
25-Nov-18,CPKCH14,Chittagong,Avoypara 25m,950,3,1.2304 ,0,357.4628906,104.8339844,573.4238281,0.60360403
25-Nov-18,CXTKN01,Chittagong,Teknaf (Ericsson),200,8,2 ,0,31.53613281,5.284179688,65.82910156,0.329145508
25-Nov-18,CXTKN14,Chittagong,Teknaf2,100,8,2 ,0,15.31347656,2.31640625,28.58007813,0.285800781
25-Nov-18,CXTKN24,Chittagong,Member Market,100,8,2 ,0,16.71777344,3.110351563,29.66308594,0.296630859
25-Nov-18,CXUKH12,Chittagong,Court Bazar 2,300,7,2 ,0,27.5234375,3.545898438,55.33691406,0.18445638
25-Nov-18,FNCGL10,Chittagong,Dargahpur,100,3,1 ,0,109.5751953,28.60546875,190.4394531,1.904394531
25-Nov-18,FNCGL18,Chittagong,Chagolnaiya 2,200,4.1715,1.5630 ,0,23.9296875,3.532226563,46.99511719,0.234975586
25-Nov-18,FNDGN07,Chittagong,Dudmukha,100,3.8861,1.6130 ,0,47.30859375,10.52539063,100.8613281,1.008613281
25-Nov-18,FNFGZ14,Chittagong,Gosaipur,100,4,2 ,0,9.287109375,1.43359375,31.29101563,0.312910156
25-Nov-18,FNPRS04,Chittagong,Shaldhar Bazar,200,5,2 ,0,7.5859375,1.078125,26.87792969,0.134389648
25-Nov-18,FNSDR30,Chittagong,Puraba Ukilpara,100,3.7799,1.4485 ,0,2.387695313,0.37890625,13.81445313,0.138144531
25-Nov-18,FNSDR46,Chittagong,Malek Shaheber Bazar,100,3.7656,1.6871 ,0,3.473632813,0.518554688,19.20703125,0.192070313
25-Nov-18,FNSDR87,Chittagong,Shanti Company Road_Feni,500,3.9708,1.5130 ,0,25.49316406,6.376953125,46.20605469,0.092412109
25-Nov-18,FNSNG03,Chittagong,Baktermunshi,400,3.8552,1.5355 ,0,20.94726563,3.069335938,50.53515625,0.126337891
25-Nov-18,FNSNG30,Chittagong,Amirabad,200,4,2 ,0,5.375976563,0.713867188,21.48632813,0.107431641
25-Nov-18,LXKMN02,Chittagong,Karuna_nagar_75m_Land,400,4.4181,0.9960 ,0,132.9501953,22.1875,249.8378906,0.624594727
25-Nov-18,LXRGN08,Chittagong,Majhirgaon,280,3.6616,1.2475 ,0,56.8515625,11.265625,111.8427734,0.399438477
25-Nov-18,LXRGN15,Chittagong,Kawly Danga,400,5,2 ,0,69.65527344,18.16308594,119.6748047,0.299187012
25-Nov-18,NOCMP07,Chittagong,Bashur hat 2,100,4.7823,1.5201 ,0,32.49609375,6.715820313,64.04101563,0.640410156
25-Nov-18,NOSNM28,Chittagong,Kotbaria Sonapur,100,4,2 ,0,5.974609375,1.059570313,19.65625,0.1965625
26-Nov-18,BMNNG05,Chittagong,Kunda 25m land,345,0,0,0,0,0,189.671875,0.549773551
26-Nov-18,CGBAK17,Chittagong,River City,100,0,0,0,0,0,65.93457031,0.659345703
26-Nov-18,CGBLK11,Chittagong,Hazihat,1000,6.3451,1.3758 ,0,357.0283203,94.62792969,663.3798828,0.663379883
26-Nov-18,CGDMG19,Chittagong,North Goshaildanga,100,6,2 ,0,28.09863281,5.545898438,58.96582031,0.589658203
26-Nov-18,CGDMG41,Chittagong,Haddi Shah Majar,100,6,2 ,0,32.06933594,5.682617188,68.79394531,0.687939453
26-Nov-18,CGDMG62,Chittagong,Commerce College,100,6.1826,1.3037 ,0,14.72460938,2.526367188,51.29101563,0.512910156
26-Nov-18,CGDMG72,Chittagong,Maa O Sishu Hospital,100,6,2 ,0,7.9375,1.854492188,20.078125,0.20078125
26-Nov-18,CGDMGB4,Chittagong,"Beparipara, South Agrabad",400,6,2 ,0,7.1328125,0.98046875,15.53710938,0.038842773
26-Nov-18,CGFTK36,Chittagong,Chikonchara,500,5,2 ,0,74.30273438,15.06445313,134.6865234,0.269373047
26-Nov-18,CGHTZ02,Chittagong,Nozumiar_Hat,100,0,0,0,0,0,103.2138672,1.032138672
26-Nov-18,CGHTZ72,Chittagong,MIrerhat3,100,7,2 ,0,19.7265625,4.293945313,46.88769531,0.468876953
26-Nov-18,CGHTZ79,Chittagong,Fatehpur_Hathazari,300,6,2 ,0,51.85351563,10.8359375,98.89453125,0.329648438
26-Nov-18,CGHTZ81,Chittagong,CT3398,1000,5,1 ,0,61.34179688,11.06542969,121.7421875,0.121742188
26-Nov-18,CGPCH19,Chittagong,Gorib E Newaj,200,0,0,0,0,0,18.73535156,0.093676758
26-Nov-18,CGPTA49,Chittagong,Patiya 5,100,7,2 ,0,58.36328125,12.68359375,99.91113281,0.999111328
26-Nov-18,CGRNG02,Chittagong,Rangunia,700,7,2 ,0,321.71875,85.85742188,546.2539063,0.780362723
26-Nov-18,CGRZN04,Chittagong,Taukirhat__Fatikchari,300,7,2 ,0,38.99023438,8.336914063,82.84765625,0.276158854
26-Nov-18,CGSKN03,Chittagong,Jotpukuria,100,8,1 ,0,62.79101563,13.96777344,102.9423828,1.029423828
26-Nov-18,CGSKN15,Chittagong,Kanchana,300,8,2 ,0,75.69238281,20.15429688,151.8417969,0.506139323
26-Nov-18,CGSKN25,Chittagong,West Madarshah,100,8,1 ,0,45.82617188,12.94042969,91.94726563,0.919472656
26-Nov-18,CMBMP01,Chittagong,Brahmanpara,300,0,0,0,0,0,124.3554688,0.414518229
26-Nov-18,CMBRR01,Chittagong,Barura,100,0,0,0,0,0,84.44726563,0.844472656
26-Nov-18,CMBRR02,Chittagong,Adda Bazar,400,0,0,0,0,0,166.2783203,0.415695801
26-Nov-18,CMBRR08,Chittagong,Perpeti,200,0,0,0,0,0,70.05859375,0.350292969
26-Nov-18,CMBRR10,Chittagong,Jibonpur,100,0,0,0,0,0,188.0234375,1.880234375
26-Nov-18,CMBRR11,Chittagong,Sarafati Bazar,100,0,0,0,0,0,66.12109375,0.661210938
26-Nov-18,CMBRR41,Chittagong,Barura2,100,0,0,0,0,0,33.60253906,0.336025391
26-Nov-18,CMCDG05,Chittagong,Cheora,100,4.1233,1.7806 ,0,28.6328125,4.583984375,60.74023438,0.607402344
26-Nov-18,CMCDG54,Chittagong,Amanganda,100,0,0,0,0,0,16.84472656,0.168447266
26-Nov-18,CMCND01,Chittagong,Chandina,600,0,0,0,0,0,216.2998047,0.360499674
26-Nov-18,CMDKN12,Chittagong,Shala Para,200,4,2 ,0,89.34570313,23.78222656,180.7597656,0.903798828
26-Nov-18,CMLXM10,Chittagong,Nashratpur,100,0,0,0,0,0,104.6650391,1.046650391
26-Nov-18,CMMDN20,Chittagong,Sharmakanda 25m,600,4,2 ,0,114.9462891,25.77050781,196.5810547,0.327635091
26-Nov-18,CMMHG08,Chittagong,Lalchadpur Bazar 25m,450,0,0,0,0,0,68.7109375,0.152690972
26-Nov-18,CMNKT17,Chittagong,Gomkot 25m land,200,4,2 ,0,27.71875,6.560546875,55.65136719,0.278256836
26-Nov-18,CMSDD01,Chittagong,Chuara Bazar,400,0,0,0,0,0,160.9912109,0.402478027
26-Nov-18,CMSDD10,Chittagong,Bagmara,300,0,0,0,0,0,201.0878906,0.670292969
26-Nov-18,CMSDD18,Chittagong,Comilla University Land,100,0,0,0,0,0,81.03320313,0.810332031
26-Nov-18,CMSDD31,Chittagong,Shuagazi2,100,0,0,0,0,0,172.1328125,1.721328125
26-Nov-18,CMTTS01,Chittagong,Batakandi,100,4,2 ,0,8.04296875,2.07421875,19.8359375,0.198359375
26-Nov-18,CMTTS02,Chittagong,Asmania_Bazar,200,3.7056,1.6452 ,0,68.3046875,20.83007813,113.3925781,0.566962891
26-Nov-18,cmtts07,Chittagong,Gopalpur 25m,300,4,3 ,0,117.5019531,34.85449219,205.0302734,0.683434245
26-Nov-18,CPFDG03,Chittagong,Montola,100,5,2 ,0,47.11230469,12.50976563,87.75390625,0.877539063
26-Nov-18,CPFDG09,Chittagong,Rampur_2,100,5,2 ,0,53.65917969,11.5390625,95.32714844,0.953271484
26-Nov-18,CPFDG31,Chittagong,Chotura hospital gate,300,5,2 ,0,77.28222656,17.73046875,146.1064453,0.487021484
26-Nov-18,CPKCH14,Chittagong,Avoypara 25m,950,3,1.2834 ,0,364.5732422,103.2607422,627.6796875,0.660715461
26-Nov-18,CPKCH15,Chittagong,Doati,300,0,0,0,0,0,48.15039063,0.160501302
26-Nov-18,CPMTB09,Chittagong,Pingra Bazar,100,0,0,0,0,0,63.38671875,0.633867188
26-Nov-18,CPSDR03,Chittagong,Mohamaya,200,0,0,0,0,0,43.97949219,0.219897461
26-Nov-18,CPSDR12,Chittagong,Koralia Road,200,0,0,0,0,0,68.50585938,0.342529297
26-Nov-18,cpsrt18,Chittagong,Waruk station,200,0,0,0,0,0,98.26660156,0.491333008
26-Nov-18,CXSDR12,Chittagong,Hotel Sea Palace_IBS,200,0,0,0,0,0,21.85546875,0.109277344
26-Nov-18,CXSDR43,Chittagong,Holiday Morh _new,100,0,0,0,0,0,31.30273438,0.313027344
26-Nov-18,CXSDR52,Chittagong,"Main Road, Cox's Bazar",100,0,0,0,0,0,85.14160156,0.851416016
26-Nov-18,CXTKN01,Chittagong,Teknaf (Ericsson),200,7,2 ,0,31.16503906,4.805664063,63.85644531,0.319282227
26-Nov-18,CXTKN11,Chittagong,Leda Bazar,100,7,2 ,0,49.29882813,7.244140625,81.8671875,0.818671875
26-Nov-18,CXTKN14,Chittagong,Teknaf2,100,7,2 ,0,15.08300781,2.092773438,27.43847656,0.274384766
26-Nov-18,CXTKN24,Chittagong,Member Market,100,7,2 ,0,17.53222656,2.916992188,31.36328125,0.313632813
26-Nov-18,CXUKH12,Chittagong,Court Bazar 2,300,6,2 ,0,29.96679688,3.892578125,58.91894531,0.196396484
26-Nov-18,FNCGL18,Chittagong,Chagolnaiya 2,200,4.1889,1.4471 ,0,27.38574219,26.23828125,57.04394531,0.285219727
26-Nov-18,FNDGN07,Chittagong,Dudmukha,100,3.9524,1.5470 ,0,50.3359375,21.28320313,101.1142578,1.011142578
26-Nov-18,FNFGZ14,Chittagong,Gosaipur,100,4,2 ,0,8.201171875,6.81640625,24.56640625,0.245664063
26-Nov-18,FNPRS04,Chittagong,Shaldhar Bazar,200,4,2 ,0,7.524414063,1.33203125,25.65625,0.12828125
26-Nov-18,FNSDR36,Chittagong,Lalpool,100,0,0,0,0,0,18.62011719,0.186201172
26-Nov-18,FNSDR46,Chittagong,Malek Shaheber Bazar,100,0,0,0,0,0,20.99707031,0.209970703
26-Nov-18,fnsdr71,Chittagong,Chosna_Sarishadi,300,4,2 ,0,25.19433594,0.322265625,64.47753906,0.21492513
26-Nov-18,FNSDR87,Chittagong,Shanti Company Road_Feni,500,3.9767,1.5367 ,0,27.86523438,4.844726563,50.12402344,0.100248047
26-Nov-18,FNSNG03,Chittagong,Baktermunshi,400,3.8181,1.6592 ,0,20.88183594,6.391601563,49.76367188,0.12440918
26-Nov-18,FNSNG14,Chittagong,Takia_Bazar,100,4,2 ,0,36.94628906,3.073242188,74.66308594,0.746630859
26-Nov-18,FNSNG30,Chittagong,Amirabad,200,4,2 ,0,8.544921875,5.799804688,17.83496094,0.089174805
26-Nov-18,LXKMN02,Chittagong,Karuna_nagar_75m_Land,400,0,0,0,0,0,250.6767578,0.626691895
26-Nov-18,LXRGN08,Chittagong,Majhirgaon,280,0,0,0,0,0,123.7060547,0.441807338
26-Nov-18,LXRGN15,Chittagong,Kawly Danga,400,5,2 ,0,75.33984375,42.45214844,130.4003906,0.326000977
26-Nov-18,lxrgn21,Chittagong,Chandipur_Bakshi bazar,100,5,1 ,0,28.71582031,17.75,54.13671875,0.541367188
26-Nov-18,LXSDR30,Chittagong,Kalirchar bazar,300,0,0,0,0,0,44.92675781,0.149755859
26-Nov-18,NOCMP07,Chittagong,Bashur hat 2,100,4.8028,1.4613 ,0,34.3515625,5.618164063,68.7890625,0.687890625
26-Nov-18,NOCTK06,Chittagong,Delaibazar,100,5,2 ,0,61.17089844,7.525390625,108,1.08
26-Nov-18,NOSNM28,Chittagong,Kotbaria Sonapur,100,4,2 ,0,17.92089844,5.697265625,20.98046875,0.209804688
27-Nov-18,BBSDR01,Chittagong,Armypara,500,6,2 ,0,229.6552734,36.31738281,366.8691406,0.733738281
27-Nov-18,CGANW08,Chittagong,Minnat Ali Hat,700,5,1 ,0,297.6630859,64.36914063,536.9589844,0.767084263
27-Nov-18,CGBAK17,Chittagong,River City,100,5.3906,1.6486 ,0,0,0,56.81542969,0.568154297
27-Nov-18,CGDMG19,Chittagong,North Goshaildanga,100,5,2 ,0,29.44921875,5.694335938,53.40429688,0.534042969
27-Nov-18,CGDMG41,Chittagong,Haddi Shah Majar,100,5,2 ,0,32.55761719,5.423828125,64.63671875,0.646367188
27-Nov-18,CGDMG62,Chittagong,Commerce College,100,5.3309,1.3594 ,0,14.91015625,2.461914063,47.24804688,0.472480469
27-Nov-18,CGDMG72,Chittagong,Maa O Sishu Hospital,100,5,2 ,0,8.583984375,1.9609375,28.50585938,0.285058594
27-Nov-18,CGDMGB4,Chittagong,"Beparipara, South Agrabad",400,6,2 ,0,7.87890625,1.084960938,18.40429688,0.046010742
27-Nov-18,CGFTK36,Chittagong,Chikonchara,500,4,2 ,0,74.22753906,14.47558594,133.6933594,0.267386719
27-Nov-18,CGHTZ02,Chittagong,Nozumiar_Hat,100,5.3345,1.4923 ,0,62.51367188,13.37890625,103.2695313,1.032695313
27-Nov-18,CGHTZ24,Chittagong,Charia,100,7,2 ,0,55.79199219,11.46289063,101.4892578,1.014892578
27-Nov-18,CGHTZ33,Chittagong,Shikarpur,400,6,2 ,0,142.4033203,27.96875,262.6230469,0.656557617
27-Nov-18,CGLHG09,Chittagong,Dorbesh_hat__Lohagora,400,7,2 ,0,124.1914063,26.43261719,214.3232422,0.535808105
27-Nov-18,CGLHG27,Chittagong,Shukchari 25m Land,300,8,2 ,0,7.51171875,1.037109375,25.58398438,0.085279948
27-Nov-18,CGLHG32,Chittagong,Lohagara4,200,8,2 ,0,46.76367188,9.46875,81.92382813,0.409619141
27-Nov-18,CGMIR09,Chittagong,"Jorarganj, Mirersarai",100,4,1 ,0,33.18652344,7.190429688,86.50976563,0.865097656
27-Nov-18,CGMIR26,Chittagong,Shekher Taluk,100,5,2 ,0,64.87304688,15.93261719,104.3378906,1.043378906
27-Nov-18,CGMIR46,Chittagong,Jorarganj2,200,4,3 ,0,15.51269531,1.818359375,40.87695313,0.204384766
27-Nov-18,CGMIR58,Chittagong,Paschim Hinguli,400,4,3 ,0,54.83105469,10.85742188,132.203125,0.330507813
27-Nov-18,CGPTA49,Chittagong,Patiya 5,100,6,2 ,0,58.1640625,12.26757813,100.6708984,1.006708984
27-Nov-18,CGRNG02,Chittagong,Rangunia,700,7,2 ,0,315.3310547,82.23925781,540.5253906,0.772179129
27-Nov-18,CGSKD57,Chittagong,Sitakundu_Reloc,200,5,3 ,0,38.58984375,7.436523438,75.87890625,0.379394531
27-Nov-18,CGSKN03,Chittagong,Jotpukuria,100,7,2 ,0,62.4296875,13.7421875,103.0097656,1.030097656
27-Nov-18,CGSKN05,Chittagong,Rasullabad,100,7,2 ,0,51.6328125,11.24023438,100.8828125,1.008828125
27-Nov-18,CGSKN15,Chittagong,Kanchana,300,7,2 ,0,80.07421875,20.375,142.1914063,0.473971354
27-Nov-18,CGSKN36,Chittagong,Keranirhat3,100,7,2 ,0,24.88183594,4.979492188,53.63769531,0.536376953
27-Nov-18,CMBMP01,Chittagong,Brahmanpara,300,5,2 ,0,68.02734375,15.25585938,128.3486328,0.427828776
27-Nov-18,CMBRR01,Chittagong,Barura,100,3.7358,1.4629 ,0,51.89160156,9.904296875,83.14550781,0.831455078
27-Nov-18,CMBRR02,Chittagong,Adda Bazar,400,4.783,1.3879 ,0,102.0800781,32.11230469,175.2646484,0.438161621
27-Nov-18,CMBRR08,Chittagong,Perpeti,200,4.7059,1.6065 ,0,39.46289063,11.20117188,72.46191406,0.36230957
27-Nov-18,CMBRR10,Chittagong,Jibonpur,100,3.5615,1.5439 ,0,108.234375,28.3515625,189.9042969,1.899042969
27-Nov-18,CMBRR41,Chittagong,Barura2,100,3.7087,1.4497 ,0,13.25097656,1.823242188,35.43554688,0.354355469
27-Nov-18,CMCDG05,Chittagong,Cheora,100,4.2132,1.5189 ,0,28.49316406,4.537109375,59.77636719,0.597763672
27-Nov-18,CMCDG54,Chittagong,Amanganda,100,4,1.6419 ,0,6.317382813,0.70703125,19.59179688,0.195917969
27-Nov-18,CMCND01,Chittagong,Chandina,600,4,2 ,0,118.8076172,25.74511719,210.984375,0.351640625
27-Nov-18,CMDKN12,Chittagong,Shala Para,200,4,2 ,0,91.98730469,24.33496094,170.1923828,0.850961914
27-Nov-18,CMLXM10,Chittagong,Nashratpur,100,3.738,1.4646 ,0,80.16308594,18.48242188,104.5585938,1.045585938
27-Nov-18,CMMDN20,Chittagong,Sharmakanda 25m,600,4,2 ,0,117.9638672,25.78027344,215.2695313,0.358782552
27-Nov-18,CMMDN25,Chittagong,Companiganj2,300,5,2 ,0,35.38476563,4.640625,74.76953125,0.249231771
27-Nov-18,CMMHG08,Chittagong,Lalchadpur Bazar 25m,450,4.0181,1.2054 ,0,29.54980469,5.740234375,64.24707031,0.142771267
27-Nov-18,CMNKT17,Chittagong,Gomkot 25m land,200,4,2 ,0,27.67773438,6.788085938,63.45410156,0.317270508
27-Nov-18,CMSDD01,Chittagong,Chuara Bazar,400,4.1142,1.6857 ,0,100.3339844,23.82519531,167.7988281,0.41949707
